981,1640
1640,1558
1558,981
1996,979
979,580
580,1996
698,1640
981,698
698,1790
1790,566
566,698
981,1790
347,562
562,1558
1558,347
1790,562
347,1790
562,981
1211,1735
1735,868
868,1211
1735,1358
1358,868
58,419
419,1054
1054,58
890,395
395,86
86,890
990,681
681,1045
1045,990
990,1955
1955,681
1302,1300
1300,1035
1035,1302
987,1302
1035,987
987,646
646,1302
987,1358
1735,987
987,1526
1526,1358
128,678
678,1286
1286,128
883,678
128,883
1463,1821
1821,450
450,1463
1796,1463
450,1796
221,1320
1320,580
580,221
954,979
979,1015
1015,954
954,580
979,579
579,1015
1403,64
64,450
450,1403
450,1940
1940,303
303,450
64,1940
1463,556
556,1821
97,1794
1794,225
225,97
1640,1524
1524,51
51,1640
698,1524
1358,1053
1053,868
1053,1988
1988,868
1053,572
572,1988
1053,1526
1526,572
609,987
1035,609
609,1526
609,1012
1012,1526
1300,1012
1012,1035
868,1677
1677,1636
1636,868
1988,1677
419,1514
1514,1054
1948,681
1955,1948
704,1777
1777,1886
1886,704
704,1781
1781,1777
18,283
283,492
492,18
283,1754
1754,492
1362,1754
1754,739
739,1362
1727,1362
739,1727
1375,752
752,1589
1589,1375
752,1968
1968,1589
821,990
990,1286
1286,821
678,821
1423,1906
1906,308
308,1423
1423,1739
1739,1906
1739,807
807,635
635,1739
1423,807
622,633
633,308
308,622
326,918
918,212
212,326
1687,326
326,205
205,1687
1687,918
880,1698
1698,918
918,880
1003,521
521,334
334,1003
1749,221
221,813
813,1749
1749,1320
1405,1749
813,1405
1405,1320
863,979
1996,863
863,579
50,863
1996,50
608,1717
1717,1712
1712,608
579,1641
1641,1015
1641,691
691,1015
536,79
79,1971
1971,536
79,434
434,1971
913,1140
1140,1332
1332,913
219,1140
1140,416
416,219
1140,769
769,416
913,769
555,821
678,555
68,555
678,68
381,883
883,1589
1589,381
381,1968
1968,516
516,381
1394,1669
1669,996
996,1394
1975,1041
1041,1060
1060,1975
1719,715
715,269
269,1719
1719,115
115,715
978,1403
1403,1483
1483,978
515,1301
1301,1921
1921,515
515,1682
1682,1301
538,1463
1796,538
556,538
1796,556
1197,1301
1682,1197
312,104
104,1876
1876,312
95,1695
1695,1800
1800,95
97,95
1800,97
225,95
6,291
291,67
67,6
1756,1374
1374,1290
1290,1756
1374,525
525,394
394,1374
1047,890
86,1047
1047,399
399,890
544,1047
86,544
544,399
861,120
120,1045
1045,861
120,250
250,1045
1484,1083
1083,770
770,1484
1484,203
203,1083
1305,1900
1900,1477
1477,1305
371,1500
1500,603
603,371
371,362
362,1500
938,1873
1873,24
24,938
1974,1873
938,1974
1211,306
306,1735
306,987
18,320
320,938
938,18
320,1974
320,306
306,1974
394,949
949,1635
1635,394
525,949
1576,1754
1362,1576
1576,949
525,1576
1727,155
155,1362
155,1576
155,949
658,807
1423,658
1906,487
487,308
487,622
1662,1146
1146,546
546,1662
1662,635
635,1146
1662,411
411,635
552,396
396,1506
1506,552
1417,954
1015,1417
1417,923
923,580
580,1417
923,1367
1367,1483
1483,923
1100,1508
1508,892
892,1100
1100,1812
1812,1508
608,1761
1761,1717
1761,50
50,1296
1296,1761
1512,1761
1296,1512
1512,1555
1555,852
852,1512
1296,1555
1679,1864
1864,212
212,1679
963,1679
1679,1449
1449,963
1679,1459
1459,1449
918,797
797,212
1698,797
797,1679
794,880
918,794
794,1925
1925,880
1687,794
794,852
852,1925
794,1512
1687,385
385,794
385,1512
16,694
